,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,estimated_diameter_km_min,estimated_diameter_km_max,close_approach_date,close_approach_date_full,epoch_date_close_approach,relative_velocity,orbiting_body,kilometers_per_second,kilometers_per_hour,miss_distance_kilometers
0,3773053,(2017 FM102),21.78,False,False,0.1170994827,0.2618424035,2020-03-25,2020-Mar-25 14:24,1585146240000,,Earth,36.092288031,129932.2369117764,24665510.152337601
0,3776279,(2017 MT8),23.2,False,False,0.0608912622,0.1361570015,2020-03-25,2020-Mar-25 00:11,1585095060000,,Earth,11.8260540323,42573.7945163081,52145749.930874487
0,54016187,(2020 FB),25.5,False,False,0.0211132445,0.0472106499,2020-03-25,2020-Mar-25 17:02,1585155720000,,Earth,4.6795140304,16846.2505092933,3291682.626701078
0,54016354,(2020 FJ4),29.5,False,False,0.0033462237,0.0074823838,2020-03-25,2020-Mar-25 13:42,1585143720000,,Earth,13.6542109199,49155.1593117721,256647.846844163
0,54016362,(2020 FX4),21.73,True,False,0.1198270801,0.2679414966,2020-03-25,2020-Mar-25 00:12,1585095120000,,Earth,12.3560220488,44481.6793756166,18202338.63439653
0,54016449,(2020 GR),25.6,False,False,0.0201629919,0.0450858206,2020-03-25,2020-Mar-25 01:12,1585098720000,,Earth,7.8251094773,28170.3941183249,10117873.901024913
0,54016501,(2020 GK2),22.5,False,False,0.0840533402,0.1879489824,2020-03-25,2020-Mar-25 07:38,1585121880000,,Earth,17.2629491775,62146.6170390025,12493838.434836453
0,54049890,(2020 PC),28.0,False,False,0.0066765941,0.0149293183,2020-03-25,2020-Mar-25 00:44,1585097040000,,Earth,1.2412221323,4468.3996761332,10445720.310931786
0,54297619,(2022 QN4),26.73,False,False,0.011982708,0.0267941497,2020-03-25,2020-Mar-25 05:57,1585115820000,,Earth,23.3031210036,83891.2356130727,61872807.265372362
0,54336630,(2022 YY3),27.93,False,False,0.0068953287,0.0154184238,2020-03-25,2020-Mar-25 13:57,1585144620000,,Earth,21.1616511977,76181.944311801,61907676.240021951
0,2006047,6047 (1991 TB1),17.85,False,False,0.7154099509,1.599705282,2020-03-26,2020-Mar-26 09:42,1585215720000,,Earth,21.6639380794,77990.1770857187,57524083.831558666
0,3751725,(2016 GU216),18.46,False,False,0.5402004935,1.207925025,2020-03-26,2020-Mar-26 16:02,1585238520000,,Earth,31.0056855638,111620.4680296595,72166074.690794346
0,3752432,(2016 HE3),24.3,False,False,0.0366906138,0.0820427065,2020-03-26,2020-Mar-26 06:19,1585203540000,,Earth,19.3771956861,69757.9044699388,50325973.672359377
0,3769913,(2017 DP36),28.3,False,False,0.0058150704,0.0130028927,2020-03-26,2020-Mar-26 00:07,1585181220000,,Earth,19.9846283088,71944.661911595,71540959.22681499
0,3772399,(2017 FB65),25.41,False,False,0.0220067027,0.0492084832,2020-03-26,2020-Mar-26 00:08,1585181280000,,Earth,14.4899279265,52163.7405352524,13059101.960197924
0,3879241,(2019 UV),26.1,False,False,0.0160160338,0.0358129403,2020-03-26,2020-Mar-26 06:49,1585205340000,,Earth,14.7457402585,53084.664930686,36200684.446397674
0,54016233,(2020 FP1),23.45,False,False,0.0542693946,0.1213500554,2020-03-26,2020-Mar-26 03:38,1585193880000,,Earth,21.2121071445,76363.5857203674,25265392.943584057
0,54016306,(2020 FV2),22.16,False,False,0.0983003302,0.2198062205,2020-03-26,2020-Mar-26 13:44,1585230240000,,Earth,18.2507270456,65702.617364209,23737302.252960059
0,54016321,(2020 FJ3),23.93,False,False,0.0435065831,0.0972836774,2020-03-26,2020-Mar-26 19:11,1585249860000,,Earth,8.1824682056,29456.8855399908,9742637.847939866
0,54016361,(2020 FV4),25.39,False,False,0.0222103282,0.0496638037,2020-03-26,2020-Mar-26 12:08,1585224480000,,Earth,8.5225856869,30681.3084726663,3745530.086583501
0,54016370,(2020 FG5),25.2,False,False,0.0242412481,0.0542050786,2020-03-26,2020-Mar-26 09:08,1585213680000,,Earth,8.1832853891,29459.8274006225,10787268.464550894
0,54016397,(2020 FZ5),25.3,False,False,0.0231502122,0.0517654482,2020-03-26,2020-Mar-26 02:08,1585188480000,,Earth,16.5874512984,59714.8246742681,4429282.754476342
0,54016454,(2020 GU),24.8,False,False,0.0291443905,0.0651688382,2020-03-26,2020-Mar-26 22:14,1585260840000,,Earth,11.2818293678,40614.5857240012,9426192.815298238
0,54016459,(2020 GZ),27.0,False,False,0.0105816886,0.023661375,2020-03-26,2020-Mar-26 07:42,1585208520000,,Earth,16.798350752,60474.0627070513,1590604.498941728
0,54016470,(2020 GL1),26.8,False,False,0.0116025908,0.0259441818,2020-03-26,2020-Mar-26 11:23,1585221780000,,Earth,10.6516902486,38346.0848949636,5174819.731633645
0,54016474,(2020 GP1),23.6,False,False,0.0506471459,0.1132504611,2020-03-26,2020-Mar-26 06:46,1585205160000,,Earth,15.5379886108,55936.758998853,8758627.743963635
0,54016551,(2020 GK3),22.7,False,False,0.0766575574,0.1714115092,2020-03-26,2020-Mar-26 06:09,1585202940000,,Earth,2.0286246678,7303.0488040858,45693997.338028812
0,54016635,(2020 HP2),22.4,False,False,0.0880146521,0.1968067451,2020-03-26,2020-Mar-26 07:06,1585206360000,,Earth,15.7153687776,56575.3275995141,19228117.136867176
0,54016911,(2020 HD9),19.57,False,False,0.3240074354,0.7245026508,2020-03-26,2020-Mar-26 10:03,1585216980000,,Earth,40.6062736116,146182.5850016318,50794439.791218839
0,54051046,(2020 PU2),25.5,False,False,0.0211132445,0.0472106499,2020-03-26,2020-Mar-26 21:58,1585259880000,,Earth,16.6240060562,59846.4218022329,58183971.345727638
0,54087859,(2020 VX5),23.4,False,False,0.0555334912,0.1241766613,2020-03-26,2020-Mar-26 09:33,1585215180000,,Earth,7.5586382024,27211.0975287187,57191201.717991001
0,54136479,(2021 GL7),24.0,False,False,0.0421264611,0.0941976306,2020-03-26,2020-Mar-26 00:25,1585182300000,,Earth,12.4462184681,44806.3864850801,55585988.85240569
0,54310923,(2022 SU38),21.53,False,False,0.1313877806,0.2937920088,2020-03-26,2020-Mar-26 23:23,1585264980000,,Earth,8.9870835147,32353.5006529827,69787669.108698868
0,54317200,(2022 UA3),24.23,False,False,0.0378926498,0.0847305409,2020-03-26,2020-Mar-26 16:54,1585241640000,,Earth,16.4958030081,59384.8908289937,20267346.582221002
0,54330583,(2022 WR9),27.25,False,False,0.0094309399,0.0210882227,2020-03-26,2020-Mar-26 14:36,1585233360000,,Earth,17.0625317559,61425.1143213646,65428468.752617379
0,54341525,(2023 CA2),24.1,False,False,0.040230458,0.0899580388,2020-03-26,2020-Mar-26 06:16,1585203360000,,Earth,10.2771521528,36997.7477499853,59744100.080748493
0,2085953,85953 (1999 FK21),18.15,False,False,0.6230960191,1.3932850552,2020-03-27,2020-Mar-27 22:28,1585348080000,,Earth,32.5810828668,117291.8983203004,56473028.988736867
0,2304293,304293 (2006 SQ78),18.77,False,False,0.4683332331,1.0472249454,2020-03-27,2020-Mar-27 20:16,1585340160000,,Earth,24.74335504,89076.0781439561,41472505.516349712
0,3620863,(2012 XA133),20.96,True,False,0.1708263953,0.3819794322,2020-03-27,2020-Mar-27 03:52,1585281120000,,Earth,23.6655989191,85196.1561088388,6661462.896234591
0,3634387,(2013 GQ38),23.4,False,False,0.0555334912,0.1241766613,2020-03-27,2020-Mar-27 09:58,1585303080000,,Earth,21.1482021854,76133.5278673788,70023230.731852282
0,3801990,(2018 FC1),21.9,False,False,0.1108038821,0.2477650126,2020-03-27,2020-Mar-27 03:59,1585281540000,,Earth,14.3667518858,51720.3067888156,66869850.70765515
0,54013534,(2019 NN36),19.8,False,False,0.2914439045,0.6516883822,2020-03-27,2020-Mar-27 11:37,1585309020000,,Earth,21.4747853631,77309.2273070599,58699593.211495529
0,3893632,(2019 WT3),24.6,False,False,0.0319561887,0.0714562102,2020-03-27,2020-Mar-27 22:26,1585347960000,,Earth,4.555717553,16400.5831909646,57840701.200946534
0,54013542,(2020 EH),21.0,False,False,0.1677084622,0.3750075218,2020-03-27,2020-Mar-27 15:16,1585322160000,,Earth,29.4845053025,106144.2190888632,17083085.653151463
0,54016207,(2020 FP),25.99,False,False,0.0168482569,0.0376738478,2020-03-27,2020-Mar-27 00:39,1585269540000,,Earth,9.43762963,33975.4666681297,5626248.253797316
0,54016309,(2020 FZ2),25.1,False,False,0.0253837029,0.0567596853,2020-03-27,2020-Mar-27 22:24,1585347840000,,Earth,21.3230799366,76763.0877718928,5354518.817367399
0,54016334,(2020 FV3),27.7,False,False,0.0076657557,0.0171411509,2020-03-27,2020-Mar-27 04:07,1585282020000,,Earth,6.5315729734,23513.6627043708,3952119.9130423
0,54016375,(2020 FM5),28.6,False,False,0.0050647146,0.0113250461,2020-03-27,2020-Mar-27 09:17,1585300620000,,Earth,5.4903486341,19765.2550828005,2082445.868420383
0,54016381,(2020 FT5),26.0,False,False,0.0167708462,0.0375007522,2020-03-27,2020-Mar-27 10:12,1585303920000,,Earth,13.1768691118,47436.7288024562,3728918.634380192
0,54016493,(2020 GB2),21.14,False,False,0.1572370824,0.3515928047,2020-03-27,2020-Mar-27 22:18,1585347480000,,Earth,34.8945018611,125620.2067000752,21037054.536027815
0,54016772,(2020 HA7),22.5,False,False,0.0840533402,0.1879489824,2020-03-27,2020-Mar-27 19:47,1585338420000,,Earth,10.8464315253,39047.1534911491,7805591.774252395
0,54051343,(2020 QO4),22.05,False,False,0.1034081995,0.2312277636,2020-03-27,2020-Mar-27 11:10,1585307400000,,Earth,14.9361012631,53769.9645472216,45156510.367260017
0,54132120,(2010 PC73),22.05,False,False,0.1034081995,0.2312277636,2020-03-27,2020-Mar-27 11:10,1585307400000,,Earth,14.9361012855,53769.9646278054,45156510.322380656
0,54240514,(2022 BU4),27.2,False,False,0.0096506147,0.0215794305,2020-03-27,2020-Mar-27 13:05,1585314300000,,Earth,9.3109213503,33519.316861115,6012247.215398235
0,54265872,(2022 FF2),23.27,False,False,0.0589596608,0.1318378096,2020-03-27,2020-Mar-27 11:04,1585307040000,,Earth,20.7936649553,74857.1938390566,40302253.304760389
0,54350432,(2023 FS1),25.16,False,False,0.0246919266,0.0552128263,2020-03-27,2020-Mar-27 20:10,1585339800000,,Earth,6.0922685203,21932.1666731803,25086189.655111057
0,54351720,(2023 FH3),25.26,False,False,0.0235806068,0.0527278398,2020-03-27,2020-Mar-27 10:44,1585305840000,,Earth,3.9363551557,14170.8785606731,25698684.279828076
0,3789634,(2017 WZ13),26.4,False,False,0.0139493823,0.0311917671,2020-03-28,2020-Mar-28 17:01,1585414860000,,Earth,18.5539250562,66794.1302022692,46288079.157710491
0,3838870,(2019 DY1),25.46,False,False,0.021505769,0.0480883614,2020-03-28,2020-Mar-28 16:39,1585413540000,,Earth,11.0766773887,39876.0385994564,54837423.894681291
0,3841195,(2019 GD20),21.41,False,False,0.138852907,0.310484539,2020-03-28,2020-Mar-28 23:26,1585437960000,,Earth,15.4712837842,55696.6216230066,63942933.016168682
0,3879296,(2019 UO2),25.8,False,False,0.0183888672,0.0411187571,2020-03-28,2020-Mar-28 05:18,1585372680000,,Earth,17.1057109244,61580.5593276859,50080474.068224632
0,3879301,(2019 UW2),22.3,False,False,0.0921626549,0.2060819612,2020-03-28,2020-Mar-28 19:16,1585422960000,,Earth,19.9861357613,71950.0887406001,57835784.322873883
0,54006055,(2020 DU4),23.59,False,False,0.0508809225,0.1137732014,2020-03-28,2020-Mar-28 02:08,1585361280000,,Earth,11.1091901159,39993.0844173872,18371589.700170975
0,54016250,(2020 FE2),26.0,False,False,0.0167708462,0.0375007522,2020-03-28,2020-Mar-28 13:14,1585401240000,,Earth,7.0687502376,25447.500855536,1735765.804750286
0,54016396,(2020 FW5),25.72,False,False,0.0190789723,0.0426618789,2020-03-28,2020-Mar-28 06:15,1585376100000,,Earth,13.5785599485,48882.8158146331,3574431.980787527
0,54016453,(2020 GT),25.7,False,False,0.0192555078,0.0430566244,2020-03-28,2020-Mar-28 15:35,1585409700000,,Earth,11.4408094935,41186.9141766569,4408178.384563962
0,54016455,(2020 GV),26.3,False,False,0.0146067964,0.0326617897,2020-03-28,2020-Mar-28 21:45,1585431900000,,Earth,7.076831715,25476.594173851,7394719.937755713
0,54016564,(2020 HU),24.9,False,False,0.0278326768,0.0622357573,2020-03-28,2020-Mar-28 17:54,1585418040000,,Earth,8.4029028741,30250.4503466816,10905469.631182514
0,54053711,(2020 QX6),28.8,False,False,0.0046190746,0.0103285648,2020-03-28,2020-Mar-28 04:52,1585371120000,,Earth,12.4668070761,44880.5054741303,55782788.470659144
0,54054355,(2020 RJ7),22.6,False,False,0.0802703167,0.1794898848,2020-03-28,2020-Mar-28 12:02,1585396920000,,Earth,17.1675327788,61803.1180035709,67647116.914326269
0,3515692,(2010 GD35),24.62,False,False,0.0316632126,0.0708010957,2020-03-29,2020-Mar-29 19:19,1585509540000,,Earth,12.0194669107,43270.0808785531,5845878.182508914
0,3582516,(2011 UV63),21.7,True,False,0.1214940408,0.2716689341,2020-03-29,2020-Mar-29 13:15,1585487700000,,Earth,7.4363640468,26770.9105684965,21749209.302006737
0,3742873,(2016 CB137),22.7,False,False,0.0766575574,0.1714115092,2020-03-29,2020-Mar-29 14:59,1585493940000,,Earth,10.33558061,37208.090196157,67749816.869346785
0,3802423,(2018 GL1),23.72,False,False,0.0479242116,0.1071617948,2020-03-29,2020-Mar-29 07:50,1585468200000,,Earth,18.0988423204,65155.8323534461,67074392.688871519
0,3989182,(2020 BC8),20.0,True,False,0.2658,0.5943468684,2020-03-29,2020-Mar-29 19:02,1585508520000,,Earth,20.4495254812,73618.291732162,60334951.663542836
0,3989266,(2020 BS11),22.7,False,False,0.0766575574,0.1714115092,2020-03-29,2020-Mar-29 11:08,1585480080000,,Earth,5.9947962361,21581.2664497939,17640154.581189009
0,54016331,(2020 FS3),23.7,False,False,0.0483676488,0.1081533507,2020-03-29,2020-Mar-29 00:35,1585442100000,,Earth,15.8386646377,57019.1926956646,7897589.617331407
0,54016340,(2020 FE4),24.0,False,False,0.0421264611,0.0941976306,2020-03-29,2020-Mar-29 06:18,1585462680000,,Earth,13.2272225352,47618.0011266095,12917239.048066274
0,54016355,(2020 FK4),27.5,False,False,0.008405334,0.0187948982,2020-03-29,2020-Mar-29 22:41,1585521660000,,Earth,5.3455621653,19244.0237950704,1698936.738968809
0,54016442,(2020 GK),26.8,False,False,0.0116025908,0.0259441818,2020-03-29,2020-Mar-29 13:21,1585488060000,,Earth,4.9908427658,17967.0339567792,1467401.16849177
0,54106533,(2021 BS1),18.55,False,False,0.5182686946,1.1588840318,2020-03-29,2020-Mar-29 03:52,1585453920000,,Earth,18.6264467737,67055.2083853157,43786751.937954265
0,54221205,(2021 VX22),30.27,False,False,0.0023472264,0.0052485577,2020-03-29,2020-Mar-29 00:31,1585441860000,,Earth,1.9120869591,6883.5130528932,11328248.874699503
0,54248944,(2022 DX4),24.8,False,False,0.0291443905,0.0651688382,2020-03-29,2020-Mar-29 09:00,1585472400000,,Earth,10.4485361509,37614.7301430798,24101204.831253054
0,54323528,(2022 VH),26.39,False,False,0.0140137697,0.0313357417,2020-03-29,2020-Mar-29 05:35,1585460100000,,Earth,21.8347367223,78605.0522003383,46115267.39335388
0,2138947,138947 (2001 BA40),18.82,False,False,0.4576726672,1.0233871954,2020-03-30,2020-Mar-30 03:11,1585537860000,,Earth,12.5451650094,45162.594034011,39874508.15994875
0,2458452,458452 (2011 BR15),19.77,False,False,0.2954982931,0.6607542706,2020-03-30,2020-Mar-30 11:31,1585567860000,,Earth,7.1286179113,25663.0244808402,29837961.555211915
0,3063823,(2000 WP19),22.7,False,False,0.0766575574,0.1714115092,2020-03-30,2020-Mar-30 12:42,1585572120000,,Earth,6.3802790733,22969.004663887,38959880.171778115
0,3329255,(2006 FH36),23.03,False,False,0.0658498783,0.1472448042,2020-03-30,2020-Mar-30 05:05,1585544700000,,Earth,5.0607769417,18218.7969900213,4322080.651558176
0,3400310,(2008 BX2),23.6,False,False,0.0506471459,0.1132504611,2020-03-30,2020-Mar-30 14:35,1585578900000,,Earth,13.9869155446,50352.8959606259,21714930.176798771
0,3562322,(2011 GM44),19.65,True,False,0.3122877701,0.6982966825,2020-03-30,2020-Mar-30 07:30,1585553400000,,Earth,24.5706038531,88454.1738711233,11662406.938419972
0,3674340,(2014 NF3),20.29,False,False,0.2325706875,0.5200438667,2020-03-30,2020-Mar-30 18:44,1585593840000,,Earth,17.214051614,61970.585810292,51691696.609363157
0,3837903,(2019 AF13),23.8,False,False,0.046190746,0.1032856481,2020-03-30,2020-Mar-30 06:18,1585549080000,,Earth,6.8563010894,24682.6839219614,31149637.758782308
0,3892682,(2019 VX2),28.8,False,False,0.0046190746,0.0103285648,2020-03-30,2020-Mar-30 13:59,1585576740000,,Earth,3.7892295961,13641.2265459401,43071691.338069102
0,54016219,(2020 FB1),25.6,False,False,0.0201629919,0.0450858206,2020-03-30,2020-Mar-30 23:41,1585611660000,,Earth,10.536726227,37932.2144173091,7298984.002940289
0,54016446,(2020 GO),28.1,False,False,0.0063760979,0.0142573883,2020-03-30,2020-Mar-30 08:15,1585556100000,,Earth,8.7269614912,31417.0613683492,2154111.446113659
0,54016463,(2020 GD1),23.2,False,False,0.0608912622,0.1361570015,2020-03-30,2020-Mar-30 15:14,1585581240000,,Earth,16.9957950044,61184.8620158425,12794287.550670674
0,54016469,(2020 GK1),25.19,False,False,0.0243531406,0.0544552779,2020-03-30,2020-Mar-30 15:41,1585582860000,,Earth,16.5244860756,59488.1498723378,2780946.388010795
0,54265773,(2022 FX1),25.78,False,False,0.0185590173,0.0414992243,2020-03-30,2020-Mar-30 05:42,1585546920000,,Earth,10.9095049381,39274.2177772777,23818255.98840696
0,2612197,612197 (2000 WP19),22.93,False,False,0.0689532874,0.154184238,2020-03-30,2020-Mar-30 12:42,1585572120000,,Earth,6.3802864254,22969.0311312965,38959894.981967245
0,2613400,613400 (2006 FH36),23.03,False,False,0.0658498783,0.1472448042,2020-03-30,2020-Mar-30 05:05,1585544700000,,Earth,5.0607769421,18218.7969914254,4322080.651558176
0,2106538,106538 (2000 WK63),16.28,False,False,1.474195145,3.2964005564,2020-03-31,2020-Mar-31 15:08,1585667280000,,Earth,22.5833105746,81299.9180686054,63272180.612615859
0,2164222,164222 (2004 RN9),20.85,False,False,0.1797028549,0.4018277992,2020-03-31,2020-Mar-31 10:29,1585650540000,,Earth,10.0448291518,36161.3849466488,73877094.898516665
0,3134264,(2002 RR25),21.09,False,False,0.1608996045,0.3597824532,2020-03-31,2020-Mar-31 08:37,1585643820000,,Earth,12.4726088909,44901.3920071147,43476027.797137603
0,3387792,(2007 TJ19),20.8,False,False,0.1838886721,0.411187571,2020-03-31,2020-Mar-31 15:25,1585668300000,,Earth,19.8794209852,71565.9155466419,60913683.799295934
0,3611399,(2012 TP231),24.9,False,False,0.0278326768,0.0622357573,2020-03-31,2020-Mar-31 00:47,1585615620000,,Earth,8.2051158857,29538.4171884606,7637377.242199606
0,3648862,(2013 TQ5),19.8,False,False,0.2914439045,0.6516883822,2020-03-31,2020-Mar-31 04:10,1585627800000,,Earth,9.7163707812,34978.9348122588,61640251.227984905
0,3714121,(2015 FE36),23.0,False,False,0.0667659413,0.1492931834,2020-03-31,2020-Mar-31 11:13,1585653180000,,Earth,11.7011630319,42124.1869149437,29668571.183900926
0,3715497,(2015 GR),22.8,False,False,0.0732073989,0.1636967205,2020-03-31,2020-Mar-31 09:55,1585648500000,,Earth,16.0548038602,57797.2938966998,66595739.98729036
0,3972414,(2020 AN),20.9,False,False,0.1756123185,0.3926810818,2020-03-31,2020-Mar-31 13:49,1585662540000,,Earth,17.8117363273,64122.2507782894,48236429.459806429
0,54016218,(2020 FA1),26.37,False,False,0.0141434375,0.0316256878,2020-03-31,2020-Mar-31 20:22,1585686120000,,Earth,2.1721196176,7819.6306232664,7011647.664004113
0,54016296,(2020 FS2),24.3,False,False,0.0366906138,0.0820427065,2020-03-31,2020-Mar-31 16:37,1585672620000,,Earth,9.9749299915,35909.7479694464,10445612.869741552
0,54016337,(2020 FB4),26.8,False,False,0.0116025908,0.0259441818,2020-03-31,2020-Mar-31 13:30,1585661400000,,Earth,6.2363465764,22450.8476748725,4580196.412541927
0,54016486,(2020 FB7),26.1,False,False,0.0160160338,0.0358129403,2020-03-31,2020-Mar-31 16:17,1585671420000,,Earth,16.6251423555,59850.5124796488,77930.841207385
0,54016448,(2020 GQ),26.4,False,False,0.0139493823,0.0311917671,2020-03-31,2020-Mar-31 13:32,1585661520000,,Earth,4.3441151089,15638.8143920356,6347709.219032985
0,54016737,(2020 HT5),22.9,False,False,0.0699125232,0.1563291544,2020-03-31,2020-Mar-31 03:27,1585625220000,,Earth,17.900576337,64442.0748131305,19669016.34758898
0,54053794,(2020 RS1),27.1,False,False,0.0101054342,0.0225964377,2020-03-31,2020-Mar-31 09:09,1585645740000,,Earth,5.7834442441,20820.3992787308,59271201.047885617
0,54102521,(2020 YP4),26.05,False,False,0.0163890951,0.0366471308,2020-03-31,2020-Mar-31 09:39,1585647540000,,Earth,7.5189186266,27068.1070558299,35277960.834853906
0,54136761,(2021 GX7),26.74,False,False,0.0119276525,0.0266710417,2020-03-31,2020-Mar-31 17:19,1585675140000,,Earth,24.7452032711,89082.7317759179,69585156.407629262
0,54178145,(2021 PO1),24.26,False,False,0.0373727432,0.0835679943,2020-03-31,2020-Mar-31 14:13,1585663980000,,Earth,10.4160514714,37497.7852969061,43619377.323142591
0,2612443,612443 (2002 RR25),21.06,False,False,0.163137941,0.3647875257,2020-03-31,2020-Mar-31 08:37,1585643820000,,Earth,12.4725992505,44901.3573017366,43476001.497832057
0,3249864,(2004 QZ1),20.7,False,False,0.1925550782,0.4305662442,2020-04-01,2020-Apr-01 18:25,1585765500000,,Earth,28.4922970009,102572.2692031709,37596899.73772611
0,3579748,(2011 SY120),23.2,False,False,0.0608912622,0.1361570015,2020-04-01,2020-Apr-01 04:03,1585713780000,,Earth,22.0428119233,79354.1229239495,47838389.081413257
0,3691354,(2014 SJ262),25.5,False,False,0.0211132445,0.0472106499,2020-04-01,2020-Apr-01 11:56,1585742160000,,Earth,4.1022601858,14768.1366687975,28042831.111945482
0,3693428,(2014 UR),26.6,False,False,0.0127219879,0.0284472297,2020-04-01,2020-Apr-01 01:11,1585703460000,,Earth,5.2565831942,18923.6994992958,12473614.089354135
0,3802082,(2018 FP4),25.3,False,False,0.0231502122,0.0517654482,2020-04-01,2020-Apr-01 14:38,1585751880000,,Earth,8.459206308,30453.1427089592,17768266.861024508
0,3824982,(2018 KN),25.6,False,False,0.0201629919,0.0450858206,2020-04-01,2020-Apr-01 03:20,1585711200000,,Earth,11.6776530094,42039.5508339887,38371834.05767903
0,3825768,(2018 OQ),26.8,False,False,0.0116025908,0.0259441818,2020-04-01,2020-Apr-01 16:25,1585758300000,,Earth,11.3150427588,40734.1539316318,62656492.477288589
0,3878605,(2019 TL4),19.1,False,False,0.4023045798,0.8995803882,2020-04-01,2020-Apr-01 17:26,1585761960000,,Earth,24.0906643141,86726.3915307078,69520047.360502985
0,54016322,(2020 FP3),23.8,False,False,0.046190746,0.1032856481,2020-04-01,2020-Apr-01 22:34,1585780440000,,Earth,6.96408474,25070.7050641484,26867382.423864478
0,54016467,(2020 GH1),25.62,False,False,0.0199781365,0.0446724713,2020-04-01,2020-Apr-01 01:06,1585703160000,,Earth,7.6451985367,27522.7147319804,3328592.639890012
0,54016473,(2020 GO1),27.6,False,False,0.0080270317,0.0179489885,2020-04-01,2020-Apr-01 19:09,1585768140000,,Earth,7.6462404641,27526.4656708096,69025.938236913
0,54016484,(2020 GZ1),26.0,False,False,0.0167708462,0.0375007522,2020-04-01,2020-Apr-01 06:09,1585721340000,,Earth,28.6583278851,103169.9803863758,2140736.154873338
0,54016729,(2020 HJ5),23.7,False,False,0.0483676488,0.1081533507,2020-04-01,2020-Apr-01 22:19,1585779540000,,Earth,18.2665622315,65759.6240333248,8274022.498255815
0,54051048,(2020 PW2),28.8,False,False,0.0046190746,0.0103285648,2020-04-01,2020-Apr-01 20:51,1585774260000,,Earth,6.7461277668,24286.059960348,63560151.32131977
0,54208043,(2021 TS10),25.58,False,False,0.0203495578,0.0455029946,2020-04-01,2020-Apr-01 08:56,1585731360000,,Earth,11.5840624782,41702.62492148,36288589.935024327
0,54210566,(2021 UB),24.78,False,False,0.0294140602,0.0657718381,2020-04-01,2020-Apr-01 00:04,1585699440000,,Earth,17.5025791408,63009.2849067738,39122265.652745928
0,54211501,(2021 UO),20.43,False,False,0.2180494405,0.4875733714,2020-04-01,2020-Apr-01 13:32,1585747920000,,Earth,25.660607462,92378.1868630211,65643511.068168196
0,54254426,(2022 EV4),26.74,False,False,0.0119276525,0.0266710417,2020-04-01,2020-Apr-01 19:53,1585770780000,,Earth,17.3233355511,62364.0079840514,49379080.909260113
0,54269054,(2022 GM1),25.66,False,False,0.0196134944,0.0438571068,2020-04-01,2020-Apr-01 08:18,1585729080000,,Earth,18.5203848917,66673.3856102777,70235025.02332902
0,54330582,(2022 WQ9),28.73,False,False,0.004770402,0.0106669431,2020-04-01,2020-Apr-01 14:41,1585752060000,,Earth,4.5547642703,16397.1513729526,27632172.198097171
0,2308635,308635 (2005 YU55),21.91,True,False,0.1102947845,0.2466266358,2020-04-02,2020-Apr-02 10:14,1585822440000,,Earth,25.9420110207,93391.2396745517,61272443.905928318
0,3748497,(2016 FU13),22.3,False,False,0.0921626549,0.2060819612,2020-04-02,2020-Apr-02 00:59,1585789140000,,Earth,19.0231012585,68483.1645307588,52936110.528865428
0,3773049,(2017 FP102),24.0,False,False,0.0421264611,0.0941976306,2020-04-02,2020-Apr-02 16:35,1585845300000,,Earth,13.880753084,49970.7111023042,59477476.928254434
0,3799799,(2018 EZ),23.9,False,False,0.04411182,0.0986370281,2020-04-02,2020-Apr-02 17:26,1585848360000,,Earth,9.0859559037,32709.4412531438,28134206.074373175
0,3840791,(2019 GM1),27.25,False,False,0.0094309399,0.0210882227,2020-04-02,2020-Apr-02 14:53,1585839180000,,Earth,4.1643693462,14991.729646148,3416663.149927062
0,54016363,(2020 FY4),24.57,False,False,0.0324007435,0.0724502651,2020-04-02,2020-Apr-02 02:33,1585794780000,,Earth,8.1598730715,29375.5430574893,9822654.352731217
0,54016379,(2020 FR5),21.0,False,False,0.1677084622,0.3750075218,2020-04-02,2020-Apr-02 13:23,1585833780000,,Earth,13.5788828258,48883.9781729758,30078844.598998034
0,54016403,(2020 FG6),27.1,False,False,0.0101054342,0.0225964377,2020-04-02,2020-Apr-02 11:57,1585828620000,,Earth,7.1023680837,25568.525101281,2056675.600781851
0,54134665,(2021 GN1),26.42,False,False,0.0138214936,0.0309057992,2020-04-02,2020-Apr-02 11:27,1585826820000,,Earth,14.4975205909,52191.0741271788,4791863.216713851
0,54204650,(2021 TR4),27.8,False,False,0.0073207399,0.016369672,2020-04-02,2020-Apr-02 17:36,1585848960000,,Earth,19.9424521665,71792.8277994133,57931628.686225483
0,54209314,(2021 TB15),23.32,False,False,0.0576175751,0.1288368146,2020-04-02,2020-Apr-02 01:35,1585791300000,,Earth,18.5843410693,66903.6278495711,41027923.774540414
0,54216318,(2021 VM2),24.34,False,False,0.0360209346,0.0805452583,2020-04-02,2020-Apr-02 14:01,1585836060000,,Earth,21.9747548641,79109.1175109378,32266587.60601979
0,54338716,(2023 AA1),22.61,False,False,0.0799015081,0.1786652037,2020-04-02,2020-Apr-02 10:58,1585825080000,,Earth,4.1837944574,15061.6600466149,52618866.94279374
0,2462959,462959 (2011 DU),21.11,True,False,0.1594244681,0.3564839479,2020-04-03,2020-Apr-03 06:57,1585897020000,,Earth,22.7208814068,81795.1730645783,65725724.073605396
